# pytorch neural network ReLU CrossEntropyLoss SGD:
#  unit=[40],batch=64,lr=1e-02,momentum=0.9,epoch=128
# train_loss, train_acc, val_loss, val_acc
0.26764591 0.88951033 0.32764989 0.86301129
0.26588116 0.88973047 0.32292867 0.86409835
0.26596725 0.89037794 0.32832533 0.86301184
0.26687294 0.88973050 0.33052031 0.86153678
0.26784651 0.89014481 0.32806060 0.86487657
0.26486829 0.89150438 0.33258851 0.86037228
0.26611709 0.89066700 0.32605406 0.86293312
0.26380511 0.89112883 0.33529014 0.86176763
0.26313727 0.89170718 0.33638865 0.86079820
0.26296647 0.89283367 0.32843570 0.86332132
0.26205118 0.89223806 0.32984062 0.86417608
0.26167936 0.89243233 0.32984407 0.86122704
0.26304290 0.89241502 0.32767445 0.86301176
