# pytorch neural network ReLU CrossEntropyLoss SGD:
#  unit=[40],batch=64,lr=1e-02,momentum=0.9,epoch=128
# train_loss, train_acc, val_loss, val_acc
0.00319614 0.00171462 0.01413521 0.00725672
0.00229964 0.00141876 0.01770790 0.00727784
0.00199462 0.00129784 0.01640906 0.00737043
0.00421868 0.00168649 0.01930989 0.00983934
0.00914438 0.00370677 0.01567395 0.00691490
0.00316546 0.00231182 0.01456041 0.00646564
0.00315246 0.00164004 0.01610179 0.00647098
0.00243533 0.00158706 0.01856276 0.00769391
0.00225187 0.00122698 0.01696982 0.01013796
0.00244468 0.00194691 0.01391215 0.00549079
0.00429994 0.00134789 0.01513022 0.00776075
0.00696087 0.00359183 0.01536339 0.00683547
0.00281725 0.00218483 0.01163144 0.00589090
0.00881372 0.00294444 0.01716269 0.00845282
0.00170386 0.00118196 0.02006318 0.00855345
0.00743079 0.00271115 0.02078114 0.00870023
0.00215954 0.00220759 0.01759605 0.00835667
0.00226897 0.00167063 0.01608346 0.00639755
0.00748297 0.00393874 0.01561092 0.00765490
0.00608369 0.00343342 0.02187136 0.01262655
0.00704870 0.00352228 0.01765453 0.00832994
0.00314840 0.00164845 0.01610493 0.00575666
0.00746572 0.00291370 0.01322633 0.00510571
0.00388969 0.00272607 0.01677581 0.00729299
0.00222953 0.00195019 0.01799379 0.00849625
0.00452984 0.00162000 0.01499483 0.00523471
0.00774274 0.00417719 0.02019073 0.00869047
0.01485755 0.00376859 0.01710594 0.00915880
0.00718900 0.00307668 0.02298177 0.00967019
0.00435268 0.00269862 0.01503136 0.00641572
0.00799945 0.00337723 0.01854680 0.00720807
0.00671105 0.00309622 0.01690228 0.00828975
0.00327428 0.00200630 0.15465949 0.03543743
0.04092655 0.00790408 0.01586988 0.00712286
0.00568001 0.00252617 0.02203077 0.01024623
0.00590021 0.00260837 0.01536008 0.00696971
0.00510499 0.00282132 0.02003914 0.00896458
0.00464582 0.00204256 0.02147020 0.01152026
0.00789389 0.00427842 0.38493633 0.04668889
0.10788314 0.01300002 0.01306588 0.00917362
0.01191526 0.00559031 0.02059429 0.00839463
0.00922775 0.00422193 0.01840084 0.00691629
0.00722884 0.00373022 0.01527284 0.00569458
0.00630607 0.00306725 0.01489680 0.00624654
0.00724148 0.00333012 0.01421406 0.00731630
0.00836469 0.00373872 0.01401004 0.00582430
0.01171857 0.00406684 0.01907624 0.00767291
0.00548690 0.00293703 0.02197635 0.01032096
0.00666481 0.00258970 0.01754673 0.00765857
0.00524597 0.00313549 0.01924268 0.00721951
0.00463168 0.00323227 0.02144654 0.00897064
0.00579406 0.00240299 0.01984447 0.00816308
0.00533994 0.00287678 0.01268113 0.00519880
0.00545858 0.00216103 0.01787316 0.00946428
0.01022924 0.00437464 0.01810235 0.00794209
