# pytorch neural network ReLU CrossEntropyLoss SGD:
#  unit=[80, 20],batch=64,lr=1e-02,momentum=0.0,epoch=128
# train_loss, train_acc, val_loss, val_acc
0.00256851 0.00227115 0.01406418 0.00719367
0.00233970 0.00219460 0.01421290 0.00684186
0.00211420 0.00214463 0.01475554 0.00740419
0.00273839 0.00234744 0.01180032 0.00661661
0.00246598 0.00242363 0.01431836 0.00736298
0.00213404 0.00235864 0.01290319 0.00581275
0.00217836 0.00220428 0.01424010 0.00769555
0.00326797 0.00246638 0.02034460 0.00876864
0.00234376 0.00260504 0.01538732 0.00746396
0.00213801 0.00265898 0.01466885 0.00955905
0.00252922 0.00287407 0.01701819 0.00952257
0.00236387 0.00293641 0.01467252 0.00844438
0.00240051 0.00290197 0.02016993 0.00905853
0.00272076 0.00283165 0.01457573 0.00751134
0.00300988 0.00279033 0.01481488 0.00692258
0.00344439 0.00282764 0.01410974 0.00781435
0.00287346 0.00278012 0.01589362 0.00680858
0.00230591 0.00252256 0.01666007 0.00942016
0.00261489 0.00283517 0.01665840 0.00718879
0.00268873 0.00274295 0.01513835 0.00801309
0.00271325 0.00261353 0.05039752 0.01661040
0.00328049 0.00290768 0.01875874 0.00995730
0.00272913 0.00276324 0.01486766 0.00792050
0.00291393 0.00268048 0.03729459 0.01937794
0.00368730 0.00246452 0.01810137 0.00949814
0.00474317 0.00297952 0.04724512 0.01720907
0.00331856 0.00276886 0.01370917 0.00622343
0.00328158 0.00279252 0.01958111 0.00937603
0.00295462 0.00285001 0.01411954 0.00761919
0.00347455 0.00297906 0.01510612 0.00662464
0.00319109 0.00255252 0.01628231 0.00856221
0.00307822 0.00274866 0.01789480 0.01026162
0.00346870 0.00297052 0.01650636 0.00731977
0.00468812 0.00263508 0.02810384 0.01675650
0.00387480 0.00233076 0.02088997 0.00973078
0.00309473 0.00276147 0.01781320 0.01097223
0.00305344 0.00238092 0.01544384 0.00840605
0.00371238 0.00280123 0.01402735 0.00722618
0.00365685 0.00295553 0.01486546 0.00733985
0.00342343 0.00297304 0.01568213 0.00668838
0.00270115 0.00284305 0.01825859 0.01308582
0.00347426 0.00259146 0.02215059 0.01095045
0.00334290 0.00270382 0.01597445 0.00701502
0.00377389 0.00293313 0.01584084 0.00624471
0.00419576 0.00293319 0.01299597 0.00599842
0.00461939 0.00276241 0.02530355 0.01499624
0.00370880 0.00268554 0.01603026 0.00772334
0.00318852 0.00290010 0.02030721 0.01609313
0.00355082 0.00270078 0.04035628 0.01083961
0.00326886 0.00269322 0.03336588 0.01444750
0.00436330 0.00306034 0.02363157 0.01114179
0.00505240 0.00278180 0.01692411 0.00991721
0.00529968 0.00278979 0.10754805 0.05258705
0.00449413 0.00308822 0.01574995 0.01253589
0.00509994 0.00295402 0.03317242 0.01722403
0.00440074 0.00282417 0.01677805 0.00877518
0.00418162 0.00297305 0.04145414 0.02157731
0.00406094 0.00288188 0.02872245 0.01641669
0.00372512 0.00270662 0.03824698 0.02180393
0.00377719 0.00271036 0.01739711 0.01020849
0.00379270 0.00289265 0.02814790 0.02138236
0.00432472 0.00255254 0.03607593 0.02331016
0.00458177 0.00279802 0.01487714 0.00834181
0.00477477 0.00301368 0.05527448 0.01222958
0.00610741 0.00313202 0.02545964 0.01247201
0.00438723 0.00276162 0.01619785 0.01117793
0.00450462 0.00270456 0.01606484 0.00867961
0.00537406 0.00253024 0.02030288 0.01246288
0.00420880 0.00299313 0.02565782 0.01480214
0.00470366 0.00258599 0.01564226 0.00694333
0.00458861 0.00282211 0.01800372 0.00899750
0.00548136 0.00276349 0.08370787 0.04007203
0.00494777 0.00298463 0.01851493 0.00939068
0.00434301 0.00279564 0.04489713 0.02169601
0.00454822 0.00320818 0.03237689 0.01834382
0.00479977 0.00302899 0.01672631 0.01162158
0.00484835 0.00290440 0.02594482 0.00821147
0.00553391 0.00284845 0.05979292 0.02558342
0.00456077 0.00295496 0.01604781 0.00781406
0.00479288 0.00278027 0.04673366 0.02470133
0.00445382 0.00290910 0.02044511 0.01230132
0.00563096 0.00275726 0.00956946 0.00791599
0.00514925 0.00262299 0.07844254 0.03719703
0.00518093 0.00304849 0.03408283 0.01747294
