# pytorch neural network ReLU CrossEntropyLoss SGD:
#  unit=[80, 20],batch=64,lr=1e-02,momentum=0.5,epoch=128
# train_loss, train_acc, val_loss, val_acc
0.26790219 0.88752499 0.35368834 0.84957863
0.26721677 0.88723149 0.33267170 0.85606018
0.26532599 0.88842272 0.32882420 0.85893404
0.26604582 0.88860402 0.45936571 0.80687034
0.26786285 0.88750768 0.34499539 0.85198457
0.26444682 0.88970891 0.36539489 0.84554245
0.26407554 0.88845295 0.34028588 0.85551797
0.26260107 0.88992036 0.34077176 0.85337155
0.26137472 0.89044260 0.33982397 0.85481886
0.26102107 0.89148707 0.39801017 0.82865644
