# pytorch neural network ReLU CrossEntropyLoss SGD:
#  unit=[80, 20],batch=64,lr=1e-02,momentum=0.5,epoch=128
# train_loss, train_acc, val_loss, val_acc
0.00367607 0.00141180 0.12295330 0.06759421
0.00533671 0.00303707 0.02129959 0.01019130
0.00255687 0.00147506 0.11012557 0.05573651
0.00438265 0.00274002 0.02522638 0.01307394
0.00375224 0.00212656 0.01964465 0.01073821
0.00521927 0.00127212 0.03941101 0.01803380
0.00413709 0.00176856 0.03649967 0.01543809
0.00344580 0.00196132 0.02283076 0.01244885
0.00394432 0.00147348 0.01725205 0.00807474
0.00256043 0.00192161 0.06555790 0.02609085
0.00281467 0.00150954 0.04722702 0.01971059
0.00275672 0.00200430 0.03787815 0.01894611
0.00254796 0.00151793 0.01590144 0.00757426
0.00589694 0.00169642 0.13252861 0.08008050
0.00537009 0.00249255 0.02744734 0.01224854
0.00326562 0.00170154 0.04834192 0.02979291
0.00474522 0.00181661 0.48854835 0.08418389
0.01723808 0.00527540 0.01820811 0.00811631
0.00408968 0.00282183 0.04927284 0.02493551
0.00379199 0.00205483 0.02490304 0.01143779
0.00373397 0.00219586 0.04077985 0.01619293
0.00266743 0.00154407 0.10496757 0.04795441
0.00313721 0.00205260 0.02240230 0.00845894
0.00338681 0.00174698 0.22686944 0.10184417
0.00703730 0.00394828 0.01991661 0.00944531
0.00294019 0.00196184 0.01731551 0.00841066
0.00323285 0.00184748 0.08506907 0.02002105
0.02005239 0.00587598 0.04244086 0.01860277
0.00482573 0.00279379 0.11628286 0.05757236
0.00463595 0.00215790 0.03442058 0.01517939
0.00360558 0.00185637 0.19347349 0.09003461
0.00425686 0.00237377 0.09042734 0.03759127
0.00428610 0.00220574 0.39851521 0.12590026
0.00634063 0.00207469 0.02859383 0.01632108
0.00326413 0.00164284 0.01723587 0.00695763
0.00335840 0.00147459 0.04807328 0.01929076
0.00401579 0.00186103 0.08613389 0.04015642
0.00513292 0.00319463 0.01951676 0.00937433
0.00277604 0.00117825 0.03820051 0.01678215
0.00282794 0.00129192 0.26800338 0.06853296
0.00657578 0.00282178 0.04087627 0.01755823
0.00414829 0.00150406 0.14294871 0.04743408
0.00625471 0.00335533 0.09497462 0.04296501
0.00356395 0.00195410 0.04063347 0.01942467
0.00367052 0.00166278 0.14623883 0.03767076
0.00410344 0.00180273 0.06907975 0.02492164
0.00258652 0.00144717 0.05938157 0.02434304
0.00288472 0.00144815 0.01832987 0.00862041
0.00312827 0.00152343 0.01993998 0.00552122
0.00306153 0.00122338 0.19218291 0.07630748
0.00736091 0.00376130 0.03467306 0.01212968
0.00297562 0.00189983 0.07866088 0.02763032
0.00267279 0.00204525 0.02176076 0.00880349
0.00235374 0.00216166 0.04816302 0.02023793
0.00249075 0.00149299 0.02260395 0.00981655
0.00295963 0.00153437 0.06020711 0.02657897
