# pytorch neural network ReLU CrossEntropyLoss SGD:
#  unit=[80, 40, 20],batch=64,lr=1e-02,momentum=0.9,epoch=128
# train_loss, train_acc, val_loss, val_acc
0.23324868 0.90325246 0.32797405 0.86650338
0.23895975 0.89976505 0.33604481 0.86475548
0.22998606 0.90449983 0.32703596 0.87046363
0.22439343 0.90740885 0.31930178 0.87283328
0.22323687 0.90752537 0.35716219 0.86099067
0.24170369 0.89778391 0.32983480 0.86541950
0.22968870 0.90301931 0.32268761 0.86836889
0.22417861 0.90755122 0.33280796 0.86599981
0.23004346 0.90458170 0.32725726 0.86871810
0.22364054 0.90700734 0.34509135 0.86774734
0.21847592 0.91011921 0.34635262 0.86596233
0.22082418 0.90876830 0.33569965 0.86813698
0.21888936 0.90991635 0.33199051 0.87127784
0.21091066 0.91297646 0.33713702 0.86968877
0.21048513 0.91350729 0.33690727 0.87058254
0.20965961 0.91385252 0.33338307 0.87166923
0.20834097 0.91411155 0.34419671 0.86573015
0.21903625 0.90918685 0.34419890 0.86689356
0.20610369 0.91464233 0.33482313 0.87279409
0.20000478 0.91778451 0.34247254 0.87038780
0.20457892 0.91628673 0.34057260 0.87236744
0.20311746 0.91589398 0.33919249 0.87023262
0.19726475 0.91848798 0.34085804 0.87042436
0.19556082 0.91938573 0.33908163 0.87434698
0.19426631 0.92042585 0.34403429 0.87481265
0.19006127 0.92230762 0.36870914 0.86829135
0.20181483 0.91569974 0.35563233 0.86774679
0.20462252 0.91528530 0.34705803 0.87221342
0.19672122 0.91909643 0.39970908 0.86243036
0.20727817 0.91372710 0.35249155 0.86980543
0.20212383 0.91604924 0.34651347 0.87295073
0.19484901 0.91922588 0.35396991 0.86906812
0.19730737 0.91817706 0.35916656 0.87054327
0.19882823 0.91910491 0.36404541 0.86739705
0.20651887 0.91433563 0.34924299 0.87035090
0.18942478 0.92257509 0.36376927 0.86673901
0.19815293 0.91757272 0.35269051 0.87159286
0.19151738 0.92140973 0.35526180 0.87364923
0.18211756 0.92552726 0.36026513 0.87299119
0.18581144 0.92412452 0.35543445 0.87345529
0.18377760 0.92519494 0.37747122 0.87038890
0.19586859 0.91856980 0.35497688 0.87267763
0.18728137 0.92239379 0.37301865 0.86351361
0.18600090 0.92245415 0.36996551 0.86856300
0.18690899 0.92333025 0.37038512 0.86798170
0.19554904 0.91863868 0.36551114 0.87038373
0.18432432 0.92399492 0.35876941 0.87240681
0.18081596 0.92566526 0.37433109 0.86961069
0.17854526 0.92686949 0.36878723 0.87065863
0.18160828 0.92563508 0.35841928 0.87197707
0.17569737 0.92830666 0.37629631 0.87263890
0.17910684 0.92752111 0.37695830 0.86565415
0.18444226 0.92386543 0.37759599 0.87244726
0.17888447 0.92714992 0.36767007 0.87345638
0.17051245 0.93069351 0.36596788 0.87469618
0.17191949 0.93051644 0.37905327 0.87578449
0.16727497 0.93160417 0.43655560 0.86802270
0.18723880 0.92173749 0.37043134 0.86992106
0.17966861 0.92576439 0.37632443 0.87124103
0.17604836 0.92749951 0.39373313 0.86510785
0.18342020 0.92399906 0.37244279 0.87167177
0.17593154 0.92753392 0.37933689 0.87318366
0.17478433 0.92785774 0.39727180 0.86681538
0.18623386 0.92311859 0.38454280 0.86907093
0.17897796 0.92527670 0.37696872 0.87023225
0.17194250 0.92863015 0.38190717 0.87120302
0.16927917 0.93054231 0.37701543 0.87531875
0.16661209 0.93127168 0.40594930 0.87007771
0.16699952 0.93191041 0.41541562 0.86475903
0.18772156 0.92185827 0.37853664 0.87244652
0.17376694 0.92847912 0.38909385 0.87322130
0.16399602 0.93248015 0.41537152 0.86705020
0.16828062 0.93152208 0.39546207 0.86922357
0.16946601 0.93057237 0.39510536 0.87229170
0.16390664 0.93299804 0.42161600 0.86099313
