# pytorch neural network ReLU CrossEntropyLoss SGD:
#  unit=[80, 20],batch=64,lr=1e-02,momentum=0.9,epoch=128
# train_loss, train_acc, val_loss, val_acc
0.21656131 0.91152613 0.33308078 0.86883438
0.20938505 0.91441362 0.34034511 0.86666083
0.20773921 0.91500058 0.33181227 0.86860363
0.20654678 0.91643782 0.35610287 0.86553677
0.21606876 0.91118509 0.33887585 0.86790496
0.21145307 0.91427974 0.34444803 0.86472020
0.21098993 0.91329131 0.33955566 0.87081628
0.20450524 0.91617879 0.34482502 0.86813589
0.20220449 0.91730544 0.34339199 0.86980804
0.21281503 0.91418904 0.34718318 0.86747731
0.20887400 0.91446100 0.40716011 0.85389171
0.22781984 0.90637260 0.34545610 0.86440999
0.21664687 0.91038225 0.34435525 0.86530222
0.21203524 0.91258773 0.34414507 0.86763304
0.21577570 0.91136189 0.34100879 0.86735985
0.20778420 0.91478468 0.34129096 0.86837035
0.20382253 0.91609670 0.34481857 0.87128283
0.20078524 0.91838852 0.34958433 0.86871693
0.19898216 0.91922158 0.36573693 0.86569151
0.21548979 0.91150859 0.35259526 0.86530213
0.20795475 0.91439615 0.34396604 0.86903147
0.19920987 0.91868198 0.35344965 0.86740004
0.20149949 0.91775402 0.34809248 0.86980760
0.20108808 0.91797851 0.34433413 0.87132084
0.20062749 0.91877256 0.35017688 0.86848636
0.19434491 0.92116376 0.35812618 0.86436874
0.19597727 0.92047314 0.34940102 0.86903020
0.19168667 0.92172486 0.36205347 0.86724539
0.20412922 0.91640301 0.34298264 0.86848799
0.20011243 0.91773672 0.35241004 0.86875728
0.19066518 0.92127597 0.35887023 0.86685528
0.18722290 0.92441803 0.36614238 0.86813544
0.19410384 0.92098240 0.35575705 0.87023534
0.18454805 0.92587677 0.35779975 0.86918702
0.18445901 0.92481077 0.35647301 0.87073899
0.18036877 0.92684799 0.35637266 0.86961114
0.17973558 0.92700769 0.35543217 0.87034971
0.18568449 0.92422805 0.36386659 0.86872018
