# pytorch neural network ReLU CrossEntropyLoss SGD:
#  unit=[80, 40, 20],batch=64,lr=1e-02,momentum=0.0,epoch=128
# train_loss, train_acc, val_loss, val_acc
0.00243658 0.00279940 0.02633478 0.01054533
0.00212862 0.00283037 0.06662152 0.03619941
0.00296170 0.00235175 0.03579180 0.02250847
0.00314348 0.00295883 0.01906832 0.01150996
0.00387832 0.00248309 0.01521721 0.00934755
0.00369901 0.00290903 0.01399922 0.00890697
0.00336391 0.00310545 0.01695543 0.00835071
0.00348573 0.00270485 0.05496753 0.03524110
0.00388546 0.00311838 0.03847219 0.01923712
0.00326255 0.00306052 0.02117936 0.01039976
0.00327228 0.00287800 0.01384744 0.00812695
0.00325926 0.00290434 0.01997809 0.00790698
0.00339831 0.00273439 0.01720683 0.00808144
0.00318127 0.00290302 0.02300642 0.01516090
0.00367725 0.00291081 0.03884299 0.02597028
0.00418869 0.00333200 0.01621939 0.01139000
0.00262654 0.00305427 0.03360772 0.02183260
0.00329035 0.00279516 0.07500715 0.04804296
0.00352910 0.00247850 0.01395887 0.00774293
0.00331418 0.00288480 0.05152127 0.03180112
0.00359941 0.00253706 0.02897441 0.01519223
0.00345404 0.00272206 0.05079027 0.02369805
0.00392292 0.00302159 0.01930672 0.01048043
0.00424155 0.00272008 0.16375600 0.09461818
0.00417408 0.00309766 0.02247880 0.01381108
0.00392942 0.00255159 0.02530699 0.01543687
0.00387722 0.00301801 0.03216207 0.01364921
0.00348378 0.00280602 0.02209523 0.01227415
0.00390896 0.00275191 0.01491304 0.00829092
0.00376897 0.00252729 0.02066292 0.00901901
0.00356595 0.00296210 0.02972434 0.01700226
0.00452932 0.00238561 0.09208753 0.04709847
0.00442766 0.00352023 0.03810274 0.02359061
0.00416584 0.00271805 0.08475342 0.03206332
0.00352773 0.00284522 0.03258803 0.01851260
0.00386134 0.00247372 0.05782250 0.02856780
0.00442156 0.00278673 0.03986336 0.02102275
0.00419446 0.00268146 0.08279490 0.03984787
0.00429158 0.00267720 0.05811302 0.03063271
0.00373910 0.00242732 0.04597137 0.02568857
0.00398525 0.00241964 0.03212138 0.01670053
0.00368742 0.00225165 0.04143761 0.02228559
0.00401753 0.00241770 0.01289259 0.00696527
0.00407099 0.00281780 0.12146294 0.07040075
0.00379145 0.00239327 0.04319288 0.02138065
0.00419201 0.00281583 0.39671614 0.18125674
0.00435108 0.00337080 0.04864400 0.02763814
0.00513018 0.00282529 0.10533615 0.04821489
0.00526255 0.00288313 0.27118890 0.09892928
0.00489041 0.00294709 0.14122436 0.06069289
0.00446965 0.00281005 0.09017134 0.01873324
0.00480612 0.00322950 0.11949214 0.03815926
0.00402444 0.00282958 0.11309714 0.04142031
0.00435703 0.00291473 0.04355622 0.02184032
0.00409607 0.00307723 0.01590959 0.00830134
0.00448872 0.00278948 0.28852559 0.08922371
0.00807178 0.00491225 0.07178436 0.02666917
0.00466279 0.00323832 0.01724877 0.00988236
0.00449423 0.00295639 0.08323201 0.04367330
0.00455377 0.00300562 0.04097692 0.02116972
0.00586998 0.00353526 0.04365094 0.02065293
0.00466240 0.00353349 0.10965618 0.05915813
0.00460144 0.00313388 0.17165526 0.04171675
0.00553394 0.00313366 0.05898831 0.02447951
0.00527299 0.00309892 0.45813748 0.15234401
0.00687467 0.00368400 0.03044714 0.01398587
0.00468847 0.00289713 0.03247344 0.01397302
0.00440062 0.00281651 0.11277776 0.05258989
0.00473613 0.00281889 0.28332571 0.11571214
0.00676131 0.00456713 0.02033501 0.01092671
0.00427727 0.00263457 0.08126499 0.02863960
0.00443705 0.00287929 0.18777288 0.04112220
0.00551494 0.00318088 0.11044399 0.04163923
0.00536510 0.00335597 0.02523908 0.01288593
0.00448732 0.00310681 0.09685213 0.04417554
0.00452351 0.00333711 0.19507382 0.03866428
0.00491951 0.00281475 0.47426622 0.15572869
0.00706662 0.00391253 0.10374690 0.03842086
0.00481741 0.00324587 0.14369866 0.03810431
0.00500675 0.00332241 0.13999059 0.05714235
0.00374959 0.00278556 0.34451721 0.11902781
0.00314782 0.00295180 0.11980245 0.03956586
0.00383350 0.00309633 0.48525858 0.14676812
0.00395475 0.00344855 0.49897351 0.11517717
0.00616887 0.00328953 0.23545151 0.09823687
0.00544563 0.00267492 0.28068610 0.05156793
0.00591082 0.00346240 0.04382381 0.02174957
0.00417354 0.00293671 0.51936529 0.08601618
0.00598782 0.00305396 0.16330958 0.07549876
0.00474983 0.00352097 0.12492551 0.03951088
0.00506451 0.00299204 0.56955790 0.14857793
