# pytorch neural network ReLU CrossEntropyLoss SGD:
#  unit=[80, 20],batch=64,lr=1e-02,momentum=0.2,epoch=128
# train_loss, train_acc, val_loss, val_acc
0.00402009 0.00283626 0.03025140 0.02076446
0.00420175 0.00278889 0.06374646 0.01246113
0.00501278 0.00268507 0.02310443 0.01055410
0.00493975 0.00281901 0.02689319 0.01239157
0.00608047 0.00284855 0.01931079 0.01112153
0.00604369 0.00288056 0.25716628 0.09710586
0.00582893 0.00328356 0.01743439 0.01347337
0.00574908 0.00298101 0.05271983 0.02981937
0.00517908 0.00297490 0.01783633 0.00985308
0.00495380 0.00260677 0.07757238 0.03993910
0.00493159 0.00279394 0.03789223 0.02167299
0.00435105 0.00275315 0.05177113 0.02752644
0.00435695 0.00276420 0.02141704 0.01052721
0.00436074 0.00312496 0.05044345 0.02988521
0.00443862 0.00248743 0.07432064 0.03276273
0.00500802 0.00291145 0.01926406 0.01330416
0.00537626 0.00329522 0.07582753 0.01367842
0.00864880 0.00306781 0.04089845 0.01872690
0.00497731 0.00253702 0.03136158 0.01814159
0.00480986 0.00274707 0.01686409 0.00902814
0.00591598 0.00268497 0.03398609 0.02163191
0.00486189 0.00291660 0.03368462 0.02147403
0.00501978 0.00283473 0.01146338 0.00466163
0.00511528 0.00294790 0.03271060 0.01912922
0.00583906 0.00261371 0.15949612 0.06698047
0.00576506 0.00341262 0.03042162 0.01374894
0.00471279 0.00292214 0.05061130 0.02428830
0.00502305 0.00291305 0.03757837 0.01812119
0.00538310 0.00276663 0.03119479 0.01794147
0.00496354 0.00325200 0.03382293 0.01149006
0.00608866 0.00272556 0.07477395 0.03090172
0.00506102 0.00311019 0.01562562 0.00640826
0.00510281 0.00250221 0.10599349 0.04837123
0.00452074 0.00253043 0.02202826 0.01160423
0.00600332 0.00275056 0.02092227 0.01382241
0.00543194 0.00290392 0.12790302 0.05395854
0.00549534 0.00290490 0.04687889 0.02354126
