# pytorch neural network ReLU CrossEntropyLoss Adam:
#  unit=[40],batch=64,lr=1e-03,betas=(0.9, 0.999),eps=1e-08,decay=0.0,amsgrad=False,epoch=128
# train_loss, train_acc, val_loss, val_acc
0.21424302 0.91496615 0.34025029 0.86553551
0.21409599 0.91479785 0.34150254 0.86429318
0.21324031 0.91548839 0.33977657 0.86720494
0.21360185 0.91518626 0.34273198 0.86483666
0.21364670 0.91468562 0.34339554 0.86495167
0.21282347 0.91492298 0.34358655 0.86402107
0.21190950 0.91548837 0.34201649 0.86526440
0.21143422 0.91584232 0.34452536 0.86440991
0.21100080 0.91586818 0.34324606 0.86487620
0.21129774 0.91598904 0.34533831 0.86557451
0.21137962 0.91617894 0.34460196 0.86503048
0.21090412 0.91618756 0.34591447 0.86440882
0.21053645 0.91632567 0.34500225 0.86545778
0.20948750 0.91697742 0.34519775 0.86444818
0.20970386 0.91702055 0.34626751 0.86309012
0.20925854 0.91687383 0.34713041 0.86417654
0.20868112 0.91727095 0.34600908 0.86526403
