# pytorch neural network ReLU CrossEntropyLoss SGD:
#  unit=[80, 40, 20],batch=64,lr=1e-02,momentum=0.5,epoch=128
# train_loss, train_acc, val_loss, val_acc
0.25054970 0.89726627 0.36596117 0.85194744
0.24817961 0.89848342 0.45345257 0.84282424
0.25473295 0.89478887 0.34444006 0.85614091
0.24649355 0.89862585 0.37315023 0.84511072
0.24639088 0.89943293 0.38624377 0.84550426
0.24740168 0.89878981 0.54092144 0.79849131
0.25133342 0.89781003 0.36096276 0.85125006
0.24380567 0.90110756 0.36376237 0.85284114
0.24196793 0.90144846 0.42669821 0.83179280
0.24282060 0.90116360 0.63897087 0.79534889
0.25526238 0.89616558 0.33152072 0.86386606
0.23855499 0.90308857 0.38032814 0.84841367
0.23906582 0.90347269 0.49456408 0.82613179
0.24014653 0.90242388 0.48147687 0.83145155
0.23904957 0.90319216 0.45931880 0.84756063
0.23757395 0.90411580 0.44403232 0.82841401
0.23656471 0.90427114 0.42999537 0.84402776
0.23636043 0.90412871 0.67310259 0.79127299
0.24603928 0.89944571 0.43217282 0.83660581
0.23604795 0.90504369 0.47086188 0.82513429
0.23330207 0.90531135 0.40538484 0.84899859
0.23108044 0.90646369 0.36159286 0.85680094
0.22767996 0.90779732 0.36886516 0.85046813
0.22727193 0.90827212 0.47147614 0.82204782
0.22877989 0.90796997 0.45651229 0.83020298
0.22855620 0.90814260 0.53706424 0.81041155
0.23148113 0.90552273 0.44974138 0.84616438
0.22543798 0.90894536 0.34254771 0.86382153
0.22237652 0.91078829 0.50087998 0.83013078
0.22369264 0.91016246 0.66484847 0.77846307
0.22770015 0.90821160 0.44533421 0.84946263
0.22386601 0.91062428 0.69819160 0.79398775
